,0,1,2,3,4,5,6
178,17.47133255,17.37466621,17.61333275,17.39599991,17.40399933,17.54133224,17.12733269
179,17.37466621,17.61333275,17.39599991,17.40399933,17.54133224,17.12733269,16.56200027
180,17.61333275,17.39599991,17.40399933,17.54133224,17.12733269,16.56200027,16.44333267
181,17.39599991,17.40399933,17.54133224,17.12733269,16.56200027,16.44333267,16.55999947
182,17.40399933,17.54133224,17.12733269,16.56200027,16.44333267,16.55999947,15.99199963
183,17.54133224,17.12733269,16.56200027,16.44333267,16.55999947,15.99199963,16.50466728
184,17.12733269,16.56200027,16.44333267,16.55999947,15.99199963,16.50466728,16.40999985
185,16.56200027,16.44333267,16.55999947,15.99199963,16.50466728,16.40999985,16.09733391
186,16.44333267,16.55999947,15.99199963,16.50466728,16.40999985,16.09733391,15.46399975
187,16.55999947,15.99199963,16.50466728,16.40999985,16.09733391,15.46399975,15.11466694
188,15.99199963,16.50466728,16.40999985,16.09733391,15.46399975,15.11466694,14.71266747
189,16.50466728,16.40999985,16.09733391,15.46399975,15.11466694,14.71266747,14.37199974
190,16.40999985,16.09733391,15.46399975,15.11466694,14.71266747,14.37199974,14.61666679
191,16.09733391,15.46399975,15.11466694,14.71266747,14.37199974,14.61666679,14.4586668
192,15.46399975,15.11466694,14.71266747,14.37199974,14.61666679,14.4586668,14.75399971
193,15.11466694,14.71266747,14.37199974,14.61666679,14.4586668,14.75399971,15.13399982
194,14.71266747,14.37199974,14.61666679,14.4586668,14.75399971,15.13399982,15.20666695
195,14.37199974,14.61666679,14.4586668,14.75399971,15.13399982,15.20666695,14.20199966
196,14.61666679,14.4586668,14.75399971,15.13399982,15.20666695,14.20199966,14.00599957
197,14.4586668,14.75399971,15.13399982,15.20666695,14.20199966,14.00599957,14.11466694
198,14.75399971,15.13399982,15.20666695,14.20199966,14.00599957,14.11466694,13.93933296
199,15.13399982,15.20666695,14.20199966,14.00599957,14.11466694,13.93933296,14.350667
200,15.20666695,14.20199966,14.00599957,14.11466694,13.93933296,14.350667,14.0233326
201,14.20199966,14.00599957,14.11466694,13.93933296,14.350667,14.0233326,14.19733334
202,14.00599957,14.11466694,13.93933296,14.350667,14.0233326,14.19733334,14.10866737
203,14.11466694,13.93933296,14.350667,14.0233326,14.19733334,14.10866737,13.79533291
204,13.93933296,14.350667,14.0233326,14.19733334,14.10866737,13.79533291,14.25266743
205,14.350667,14.0233326,14.19733334,14.10866737,13.79533291,14.25266743,13.89000034
206,14.0233326,14.19733334,14.10866737,13.79533291,14.25266743,13.89000034,15.44200039
207,14.19733334,14.10866737,13.79533291,14.25266743,13.89000034,15.44200039,15.45133305
208,14.10866737,13.79533291,14.25266743,13.89000034,15.44200039,15.45133305,15.49066734
209,13.79533291,14.25266743,13.89000034,15.44200039,15.45133305,15.49066734,15.02200031
210,14.25266743,13.89000034,15.44200039,15.45133305,15.49066734,15.02200031,14.4333334
211,13.89000034,15.44200039,15.45133305,15.49066734,15.02200031,14.4333334,14.60533333
212,15.44200039,15.45133305,15.49066734,15.02200031,14.4333334,14.60533333,14.1960001
213,15.45133305,15.49066734,15.02200031,14.4333334,14.60533333,14.1960001,13.81266689
214,15.49066734,15.02200031,14.4333334,14.60533333,14.1960001,13.81266689,14.28733253
215,15.02200031,14.4333334,14.60533333,14.1960001,13.81266689,14.28733253,14.26666737
216,14.4333334,14.60533333,14.1960001,13.81266689,14.28733253,14.26666737,14.73799992
217,14.60533333,14.1960001,13.81266689,14.28733253,14.26666737,14.73799992,14.78666687
218,14.1960001,13.81266689,14.28733253,14.26666737,14.73799992,14.78666687,14.66733265
219,13.81266689,14.28733253,14.26666737,14.73799992,14.78666687,14.66733265,14.51666737
220,14.28733253,14.26666737,14.73799992,14.78666687,14.66733265,14.51666737,14.55000019
221,14.26666737,14.73799992,14.78666687,14.66733265,14.51666737,14.55000019,15.30933285
222,14.73799992,14.78666687,14.66733265,14.51666737,14.55000019,15.30933285,15.44066715
223,14.78666687,14.66733265,14.51666737,14.55000019,15.30933285,15.44066715,15.350667
224,14.66733265,14.51666737,14.55000019,15.30933285,15.44066715,15.350667,15.81266689
225,14.51666737,14.55000019,15.30933285,15.44066715,15.350667,15.81266689,15.4659996
226,14.55000019,15.30933285,15.44066715,15.350667,15.81266689,15.4659996,15.51399994
227,15.30933285,15.44066715,15.350667,15.81266689,15.4659996,15.51399994,15.35866737
228,15.44066715,15.350667,15.81266689,15.4659996,15.51399994,15.35866737,15.40866661
229,15.350667,15.81266689,15.4659996,15.51399994,15.35866737,15.40866661,15.11466694
230,15.81266689,15.4659996,15.51399994,15.35866737,15.40866661,15.11466694,14.96800041
231,15.4659996,15.51399994,15.35866737,15.40866661,15.11466694,14.96800041,15.13799953
232,15.51399994,15.35866737,15.40866661,15.11466694,14.96800041,15.13799953,14.46800041
233,15.35866737,15.40866661,15.11466694,14.96800041,15.13799953,14.46800041,14.57199955
234,15.40866661,15.11466694,14.96800041,15.13799953,14.46800041,14.57199955,14.73933315
235,15.11466694,14.96800041,15.13799953,14.46800041,14.57199955,14.73933315,15.63399982
236,14.96800041,15.13799953,14.46800041,14.57199955,14.73933315,15.63399982,15.55933285
237,15.13799953,14.46800041,14.57199955,14.73933315,15.63399982,15.55933285,15.36400032
238,14.46800041,14.57199955,14.73933315,15.63399982,15.55933285,15.36400032,15.50399971
239,14.57199955,14.73933315,15.63399982,15.55933285,15.36400032,15.50399971,15.32999992
240,14.73933315,15.63399982,15.55933285,15.36400032,15.50399971,15.32999992,15.31333256
241,15.63399982,15.55933285,15.36400032,15.50399971,15.32999992,15.31333256,15.37133312
242,15.55933285,15.36400032,15.50399971,15.32999992,15.31333256,15.37133312,15.26333332
243,15.36400032,15.50399971,15.32999992,15.31333256,15.37133312,15.26333332,15.81266689
244,15.50399971,15.32999992,15.31333256,15.37133312,15.26333332,15.81266689,15.87266731
245,15.32999992,15.31333256,15.37133312,15.26333332,15.81266689,15.87266731,16.00066757
246,15.31333256,15.37133312,15.26333332,15.81266689,15.87266731,16.00066757,14.89400005
247,15.37133312,15.26333332,15.81266689,15.87266731,16.00066757,14.89400005,14.89533329
248,15.26333332,15.81266689,15.87266731,16.00066757,14.89400005,14.89533329,14.60266685
249,15.81266689,15.87266731,16.00066757,14.89400005,14.89533329,14.60266685,14.37666702
250,15.87266731,16.00066757,14.89400005,14.89533329,14.60266685,14.37666702,14.0666666
251,16.00066757,14.89400005,14.89533329,14.60266685,14.37666702,14.0666666,13.85666656
252,14.89400005,14.89533329,14.60266685,14.37666702,14.0666666,13.85666656,13.99800014
253,14.89533329,14.60266685,14.37666702,14.0666666,13.85666656,13.99800014,13.35400009
254,14.60266685,14.37666702,14.0666666,13.85666656,13.99800014,13.35400009,13.74533272
255,14.37666702,14.0666666,13.85666656,13.99800014,13.35400009,13.74533272,13.66600037
256,14.0666666,13.85666656,13.99800014,13.35400009,13.74533272,13.66600037,13.64799976
257,13.85666656,13.99800014,13.35400009,13.74533272,13.66600037,13.64799976,13.24666691
258,13.99800014,13.35400009,13.74533272,13.66600037,13.64799976,13.24666691,13.33133316
259,13.35400009,13.74533272,13.66600037,13.64799976,13.24666691,13.33133316,13.50333309
260,13.74533272,13.66600037,13.64799976,13.24666691,13.33133316,13.50333309,13.09200001
261,13.66600037,13.64799976,13.24666691,13.33133316,13.50333309,13.09200001,12.90400028
262,13.64799976,13.24666691,13.33133316,13.50333309,13.09200001,12.90400028,12.53800011
263,13.24666691,13.33133316,13.50333309,13.09200001,12.90400028,12.53800011,12.64666653
264,13.33133316,13.50333309,13.09200001,12.90400028,12.53800011,12.64666653,12.74666691
265,13.50333309,13.09200001,12.90400028,12.53800011,12.64666653,12.74666691,13.12933254
266,13.09200001,12.90400028,12.53800011,12.64666653,12.74666691,13.12933254,12.18533325
267,12.90400028,12.53800011,12.64666653,12.74666691,13.12933254,12.18533325,11.56533337
268,12.53800011,12.64666653,12.74666691,13.12933254,12.18533325,11.56533337,11.6886673
269,12.64666653,12.74666691,13.12933254,12.18533325,11.56533337,11.6886673,10.84000015
270,12.74666691,13.12933254,12.18533325,11.56533337,11.6886673,10.84000015,9.866000175
271,13.12933254,12.18533325,11.56533337,11.6886673,10.84000015,9.866000175,9.883333206
272,12.18533325,11.56533337,11.6886673,10.84000015,9.866000175,9.883333206,9.578000069
273,11.56533337,11.6886673,10.84000015,9.866000175,9.883333206,9.578000069,10.03133297
274,11.6886673,10.84000015,9.866000175,9.883333206,9.578000069,10.03133297,10.06933308
275,10.84000015,9.866000175,9.883333206,9.578000069,10.03133297,10.06933308,10.34466743
276,9.866000175,9.883333206,9.578000069,10.03133297,10.06933308,10.34466743,11.24533272
277,9.883333206,9.578000069,10.03133297,10.06933308,10.34466743,11.24533272,11.11800003
278,9.578000069,10.03133297,10.06933308,10.34466743,11.24533272,11.11800003,11.10533333
279,10.03133297,10.06933308,10.34466743,11.24533272,11.11800003,11.10533333,11.84933281
280,10.06933308,10.34466743,11.24533272,11.11800003,11.10533333,11.84933281,11.81400013
281,10.34466743,11.24533272,11.11800003,11.10533333,11.84933281,11.81400013,11.9333334
282,11.24533272,11.11800003,11.10533333,11.84933281,11.81400013,11.9333334,12.49533272
283,11.11800003,11.10533333,11.84933281,11.81400013,11.9333334,12.49533272,12.68933296
284,11.10533333,11.84933281,11.81400013,11.9333334,12.49533272,12.68933296,12.79533291
285,11.84933281,11.81400013,11.9333334,12.49533272,12.68933296,12.79533291,12.42333317
286,11.81400013,11.9333334,12.49533272,12.68933296,12.79533291,12.42333317,12.55599976
287,11.9333334,12.49533272,12.68933296,12.79533291,12.42333317,12.55599976,13.04933262
288,12.49533272,12.68933296,12.79533291,12.42333317,12.55599976,13.04933262,13.40266705
289,12.68933296,12.79533291,12.42333317,12.55599976,13.04933262,13.40266705,13.68599987
290,12.79533291,12.42333317,12.55599976,13.04933262,13.40266705,13.68599987,13.50666714
291,12.42333317,12.55599976,13.04933262,13.40266705,13.68599987,13.50666714,13.91466713
292,12.55599976,13.04933262,13.40266705,13.68599987,13.50666714,13.91466713,13.67866707
293,13.04933262,13.40266705,13.68599987,13.50666714,13.91466713,13.67866707,13.83333302
294,13.40266705,13.68599987,13.50666714,13.91466713,13.67866707,13.83333302,14.34333324
295,13.68599987,13.50666714,13.91466713,13.67866707,13.83333302,14.34333324,14.55599976
296,13.50666714,13.91466713,13.67866707,13.83333302,14.34333324,14.55599976,14.79533291
297,13.91466713,13.67866707,13.83333302,14.34333324,14.55599976,14.79533291,15.09200001
298,13.67866707,13.83333302,14.34333324,14.55599976,14.79533291,15.09200001,15.51599979
299,13.83333302,14.34333324,14.55599976,14.79533291,15.09200001,15.51599979,15.88799953
300,14.34333324,14.55599976,14.79533291,15.09200001,15.51599979,15.88799953,15.61600018
301,14.55599976,14.79533291,15.09200001,15.51599979,15.88799953,15.61600018,14.83866692
302,14.79533291,15.09200001,15.51599979,15.88799953,15.61600018,14.83866692,15.1833334
303,15.09200001,15.51599979,15.88799953,15.61600018,14.83866692,15.1833334,15.350667
304,15.51599979,15.88799953,15.61600018,14.83866692,15.1833334,15.350667,15.34200001
305,15.88799953,15.61600018,14.83866692,15.1833334,15.350667,15.34200001,15.1260004
306,15.61600018,14.83866692,15.1833334,15.350667,15.34200001,15.1260004,15.31799984
307,14.83866692,15.1833334,15.350667,15.34200001,15.1260004,15.31799984,15.83933258
308,15.1833334,15.350667,15.34200001,15.1260004,15.31799984,15.83933258,16.4659996
309,15.350667,15.34200001,15.1260004,15.31799984,15.83933258,16.4659996,17.03133392
310,15.34200001,15.1260004,15.31799984,15.83933258,16.4659996,17.03133392,17.69466782
311,15.1260004,15.31799984,15.83933258,16.4659996,17.03133392,17.69466782,17.14666748
312,15.31799984,15.83933258,16.4659996,17.03133392,17.69466782,17.14666748,16.67133331
313,15.83933258,16.4659996,17.03133392,17.69466782,17.14666748,16.67133331,16.66133308
314,16.4659996,17.03133392,17.69466782,17.14666748,16.67133331,16.66133308,16.52133369
315,17.03133392,17.69466782,17.14666748,16.67133331,16.66133308,16.52133369,16.96866608
316,17.69466782,17.14666748,16.67133331,16.66133308,16.52133369,16.96866608,16.79066658
