,0
227,341.96919386732753
228,324.8580626417953
229,328.68530042592295
230,339.94445159607665
231,327.4661492912502
232,335.1437970024814
233,342.3477686247235
234,325.94121723071123
235,336.79496653298236
236,334.2900154438666
237,333.08652786472624
238,292.96520121063696
239,295.156530622799
240,291.0776071993051
241,288.9840178456738
242,300.25300521314375
243,302.6351656937223
244,317.5131175966678
245,291.649690566106
246,289.9522627237386
247,262.8637166572357
248,266.3738790371685
249,244.71047498876788
250,241.8906190380835
251,255.89303142979125
252,241.1870598916621
253,253.61790818342013
254,237.23822521360174
255,236.63271952561192
256,221.72300210158488
257,224.4133286191106
258,209.65629740689778
259,218.5571071836925
260,235.1437031692251
261,252.43657831727924
262,253.37123220653817
263,247.5250067669246
264,258.46235527836217
265,235.40798687406732
266,237.87070670715477
267,238.9313662225342
268,241.20807766287606
269,240.02550497513127
270,232.54718749223514
271,216.33400416597595
272,220.42229975501692
273,232.31806772296204
274,213.64877641681795
275,216.7983202770875
276,236.1035415073307
277,235.51406120539437
278,235.6929618407893
279,245.7346865922676
280,244.64041723684875
281,233.4000941431094
282,229.01813065117426
283,224.231114866033
284,226.7878158674556
285,232.8275760800945
286,231.7739303178197
287,244.25454975482134
288,250.52393887191542
289,235.10753379871267
290,233.68245265344834
291,236.47402249464648
292,237.71711900919013
293,240.31168698133067
294,240.6440268702492
295,245.31275338563847
296,247.40020354426818
297,270.80019012757793
298,272.20755468097735
299,269.01704941146556
300,259.778223014851
301,273.7993884838412
302,280.22094483893085
303,296.4751341809484
304,297.8249259899365
305,300.61609895290525
306,307.53696623973974
307,308.4126714959272
308,289.1113309982766
309,290.64973472606255
310,283.2279228261659
311,293.36056559266774
312,287.2611751447764
313,299.27965042048953
314,309.3323064399387
315,306.3123244373857
316,304.7685448045235
317,302.8906441295468
318,296.60333809831036
319,290.17796858684625
320,296.18792387407507
321,296.83372529840636
322,296.126334996047
323,288.7709746206135
324,284.83949046137036
325,277.8726648427418
326,275.4716834269799
327,277.14026848443365
328,270.32074680323643
329,274.3909389085744
330,283.35427008503376
331,288.82176347251783
332,299.6687319376682
333,304.4546826827961
334,292.5622803508638
335,302.4278044445672
336,303.4169895218539
337,303.0350625086758
338,309.4241640685219
339,308.5071610518186
340,301.14002424968317
341,289.2168086919945
342,275.54871358131516
343,275.68451936536184
344,282.49946291682016
345,287.6667213849971
346,269.2329563522691
347,265.6654239494347
348,242.98387942444526
349,248.5737939523077
350,241.3914940438793
351,237.66859156333453
352,224.2009248167538
353,222.44055556902816
354,216.72883444971416
355,216.7104880719084
356,221.8361130841759
357,205.41736672142235
358,218.78707338617605
359,220.29399776300374
360,221.47504292110438
361,208.6505116796595
362,213.80571776492846
363,211.4574557234829
364,221.35160920347727
365,225.1793787659158
366,224.85520122967677
367,228.83620009463988
368,227.4978972823737
369,227.7788577097452
370,215.62452244580678
371,215.06793954129793
372,207.82107422582737
373,196.94400294616943
374,191.61624383809368
375,177.6760981856915
376,189.74354457902018
377,195.88415640473139
378,190.86448328480967
379,194.88850145223714
380,187.2383135888839
381,183.00371929922647
382,180.42362912368432
383,168.01604415584143
384,169.64062273172786
385,182.63163031898776
386,182.70482752752017
387,183.21069740290022
388,181.27098741250617
389,193.92625332150834
390,194.84878242978453
391,194.8245236768733
392,183.42327854692627
393,179.5926811724391
394,174.23540661630682
395,172.99700517709175
396,178.94241181189764
397,168.17954479198326
398,161.15255720949665
399,157.0571242888558
400,157.15724109251806
401,150.43385200038708
402,149.74727333165583
403,138.3166495576587
404,137.15233291183318
405,125.85683722288654
406,122.61153647702794
407,109.6650547914867
408,111.85174104279524
409,121.59651465752363
410,122.7995618167218
411,108.9738650840366
412,113.54090660134017
413,110.47213832477449
414,112.29704278444613
415,119.9491775995048
416,118.7934834922117
417,123.18688315341828
418,123.83044533303821
419,122.34013487721168
420,131.29936093741952
421,128.98444737945533
422,127.1599191385708
423,133.49624900647723
424,143.2447431547828
425,144.0135716483576
426,144.69082903111683
427,160.03041300701727
428,177.46646989270545
429,167.36964797933385
430,173.6128179951301
431,181.71749805378852
432,187.48822850085813
433,190.47724003957958
434,194.99569438589344
435,197.0666876883465
436,201.22629824900673
437,207.41139573985546
438,197.4349468133608
439,194.82365435578885
440,208.85913073875562
441,213.65211745805684
442,202.62262848603925
443,208.7904433084231
444,197.82801550528922
445,200.03948337241542
446,202.35887928450302
447,196.56377734478818
448,207.39772228295908
449,205.87673394249714
450,202.74243357330514
451,191.83633233721574
452,197.20919657020374
453,193.8095651702695
454,187.44013438370112
455,182.53601776269494
456,172.91535976204696
457,172.99017529243693
458,174.11628920380795
459,182.55556345908937
460,180.74202020241967
461,184.07854612117944
462,180.7070664290318
463,182.92416479135778
464,197.2127088998029
465,191.3872637188137
466,192.40174428183204
467,191.08260573858496
468,191.39248242276673
469,189.3711423084236
470,193.5864699841484
471,195.326679825786
472,206.90502618497405
473,195.68641797495602
474,192.66159788321073
475,186.26379454217562
476,184.32026415384033
477,184.45293635342236
478,186.37492683567888
479,180.84118890560467
480,185.59020172496943
481,185.1774851984791
482,186.6680397028863
483,184.7371403964396
484,180.64636499106294
485,163.73748673927145
486,164.59714494940522
487,162.43508890938347
488,159.92273877982436
489,154.2177605216181
490,159.67724139822747
491,164.12280411700593
492,161.6993212982088
493,160.73559212023346
494,160.71155841603428
495,161.01558160266063
496,169.65454459852003
497,171.8664589787966
498,169.35026956462764
499,168.9652091769849
500,171.9307875957592
501,168.04479173858132
502,166.37552282429752
503,166.64948327777594
504,173.32446003309636
505,176.8142630036874
506,180.10579663379852
507,188.94396008414404
508,186.10887437314693
509,183.1518794623524
510,184.74874138115737
511,192.5994123010131
512,200.84916084238253
513,204.068608783968
514,207.879328354584
515,214.1255680104952
516,217.6671624946621
517,221.4288970202414
518,224.8314582936366
519,234.70925920664268
520,244.4256500246965
521,250.03825234045675
522,259.1332473548414
523,257.5168876094181
524,256.2167905461281
525,260.79644935812365
526,273.9269031910124
527,260.22452557121113
528,264.56763988419704
529,257.6078449700616
530,240.66746955234828
531,249.82777673014127
532,255.5424930465897
