,ds,y
936,2023-05-26,193.1699982
937,2023-05-30,201.1600037
938,2023-05-31,203.9299927
939,2023-06-01,207.5200043
940,2023-06-02,213.9700012
941,2023-06-05,217.6100006
942,2023-06-06,221.3099976
943,2023-06-07,224.5700073
944,2023-06-08,234.8600006
945,2023-06-09,244.3999939
946,2023-06-12,249.8300018
947,2023-06-13,258.7099915
948,2023-06-14,256.7900085
949,2023-06-15,255.8999939
950,2023-06-16,260.5400085
951,2023-06-20,274.4500122
952,2023-06-21,259.4599915
953,2023-06-22,264.6099854
954,2023-06-23,256.6000061
955,2023-06-26,241.0500031
956,2023-06-27,250.2100067
957,2023-06-28,256.2399902
