,0,1,2,3,4,5,6
323,200.8600006,202.0700073,196.8800049,207.6300049,205.7100067,202.7700043,190.8999939
324,202.0700073,196.8800049,207.6300049,205.7100067,202.7700043,190.8999939,197.7899933
325,196.8800049,207.6300049,205.7100067,202.7700043,190.8999939,197.7899933,193.8099976
326,207.6300049,205.7100067,202.7700043,190.8999939,197.7899933,193.8099976,187.7100067
327,205.7100067,202.7700043,190.8999939,197.7899933,193.8099976,187.7100067,182.0
328,202.7700043,190.8999939,197.7899933,193.8099976,187.7100067,182.0,172.9199982
329,190.8999939,197.7899933,193.8099976,187.7100067,182.0,172.9199982,173.4400024
330,197.7899933,193.8099976,187.7100067,182.0,172.9199982,173.4400024,174.4799957
331,193.8099976,187.7100067,182.0,172.9199982,173.4400024,174.4799957,183.2599945
332,187.7100067,182.0,172.9199982,173.4400024,174.4799957,183.2599945,180.4499969
333,182.0,172.9199982,173.4400024,174.4799957,183.2599945,180.4499969,184.1300049
334,172.9199982,173.4400024,174.4799957,183.2599945,180.4499969,184.1300049,180.1300049
335,173.4400024,174.4799957,183.2599945,180.4499969,184.1300049,180.1300049,183.25
336,174.4799957,183.2599945,180.4499969,184.1300049,180.1300049,183.25,197.5800018
337,183.2599945,180.4499969,184.1300049,180.1300049,183.25,197.5800018,191.1499939
338,180.4499969,184.1300049,180.1300049,183.25,197.5800018,191.1499939,192.2200012
339,184.1300049,180.1300049,183.25,197.5800018,191.1499939,192.2200012,190.4100037
340,180.1300049,183.25,197.5800018,191.1499939,192.2200012,190.4100037,191.8099976
341,183.25,197.5800018,191.1499939,192.2200012,190.4100037,191.8099976,189.1900024
342,197.5800018,191.1499939,192.2200012,190.4100037,191.8099976,189.1900024,193.8800049
343,191.1499939,192.2200012,190.4100037,191.8099976,189.1900024,193.8800049,195.2799988
344,192.2200012,190.4100037,191.8099976,189.1900024,193.8800049,195.2799988,207.4600067
345,190.4100037,191.8099976,189.1900024,193.8800049,195.2799988,207.4600067,194.7700043
346,191.8099976,189.1900024,193.8800049,195.2799988,207.4600067,194.7700043,192.5800018
347,189.1900024,193.8800049,195.2799988,207.4600067,194.7700043,192.5800018,185.5200043
348,193.8800049,195.2799988,207.4600067,194.7700043,192.5800018,185.5200043,185.0599976
349,195.2799988,207.4600067,194.7700043,192.5800018,185.5200043,185.0599976,184.5099945
350,207.4600067,194.7700043,192.5800018,185.5200043,185.0599976,184.5099945,186.7899933
351,194.7700043,192.5800018,185.5200043,185.0599976,184.5099945,186.7899933,180.5399933
352,192.5800018,185.5200043,185.0599976,184.5099945,186.7899933,180.5399933,185.8999939
353,185.5200043,185.0599976,184.5099945,186.7899933,180.5399933,185.8999939,185.0
354,185.0599976,184.5099945,186.7899933,180.5399933,185.8999939,185.0,187.0399933
355,184.5099945,186.7899933,180.5399933,185.8999939,185.0,187.0399933,184.3099976
356,186.7899933,180.5399933,185.8999939,185.0,187.0399933,184.3099976,180.5899963
357,180.5399933,185.8999939,185.0,187.0399933,184.3099976,180.5899963,162.9900055
358,185.8999939,185.0,187.0399933,184.3099976,180.5899963,162.9900055,165.0800018
359,185.0,187.0399933,184.3099976,180.5899963,162.9900055,165.0800018,162.5500031
360,187.0399933,184.3099976,180.5899963,162.9900055,165.0800018,162.5500031,160.6699982
361,184.3099976,180.5899963,162.9900055,165.0800018,162.5500031,160.6699982,153.75
362,180.5899963,162.9900055,165.0800018,162.5500031,160.6699982,153.75,160.1900024
363,162.9900055,165.0800018,162.5500031,160.6699982,153.75,160.1900024,164.3099976
364,165.0800018,162.5500031,160.6699982,153.75,160.1900024,164.3099976,161.8300018
365,162.5500031,160.6699982,153.75,160.1900024,164.3099976,161.8300018,160.3099976
366,160.6699982,153.75,160.1900024,164.3099976,161.8300018,160.3099976,160.6100006
367,153.75,160.1900024,164.3099976,161.8300018,160.3099976,160.6100006,161.1999969
368,160.1900024,164.3099976,161.8300018,160.3099976,160.6100006,161.1999969,170.0599976
369,164.3099976,161.8300018,160.3099976,160.6100006,161.1999969,170.0599976,171.7899933
370,161.8300018,160.3099976,160.6100006,161.1999969,170.0599976,171.7899933,169.1499939
371,160.3099976,160.6100006,161.1999969,170.0599976,171.7899933,169.1499939,168.5399933
372,160.6100006,161.1999969,170.0599976,171.7899933,169.1499939,168.5399933,172.0800018
373,161.1999969,170.0599976,171.7899933,169.1499939,168.5399933,172.0800018,167.9799957
374,170.0599976,171.7899933,169.1499939,168.5399933,172.0800018,167.9799957,166.3500061
375,171.7899933,169.1499939,168.5399933,172.0800018,167.9799957,166.3500061,166.5200043
376,169.1499939,168.5399933,172.0800018,167.9799957,166.3500061,166.5200043,173.8600006
377,168.5399933,172.0800018,167.9799957,166.3500061,166.5200043,173.8600006,176.8899994
378,172.0800018,167.9799957,166.3500061,166.5200043,173.8600006,176.8899994,180.1399994
379,167.9799957,166.3500061,166.5200043,173.8600006,176.8899994,180.1399994,188.8699951
380,166.3500061,166.5200043,173.8600006,176.8899994,180.1399994,188.8699951,185.7700043
381,166.5200043,173.8600006,176.8899994,180.1399994,188.8699951,185.7700043,182.8999939
382,173.8600006,176.8899994,180.1399994,188.8699951,185.7700043,182.8999939,184.4700012
383,176.8899994,180.1399994,188.8699951,185.7700043,182.8999939,184.4700012,193.1699982
384,180.1399994,188.8699951,185.7700043,182.8999939,184.4700012,193.1699982,201.1600037
385,188.8699951,185.7700043,182.8999939,184.4700012,193.1699982,201.1600037,203.9299927
386,185.7700043,182.8999939,184.4700012,193.1699982,201.1600037,203.9299927,207.5200043
387,182.8999939,184.4700012,193.1699982,201.1600037,203.9299927,207.5200043,213.9700012
388,184.4700012,193.1699982,201.1600037,203.9299927,207.5200043,213.9700012,217.6100006
389,193.1699982,201.1600037,203.9299927,207.5200043,213.9700012,217.6100006,221.3099976
390,201.1600037,203.9299927,207.5200043,213.9700012,217.6100006,221.3099976,224.5700073
391,203.9299927,207.5200043,213.9700012,217.6100006,221.3099976,224.5700073,234.8600006
392,207.5200043,213.9700012,217.6100006,221.3099976,224.5700073,234.8600006,244.3999939
393,213.9700012,217.6100006,221.3099976,224.5700073,234.8600006,244.3999939,249.8300018
394,217.6100006,221.3099976,224.5700073,234.8600006,244.3999939,249.8300018,258.7099915
395,221.3099976,224.5700073,234.8600006,244.3999939,249.8300018,258.7099915,256.7900085
396,224.5700073,234.8600006,244.3999939,249.8300018,258.7099915,256.7900085,255.8999939
397,234.8600006,244.3999939,249.8300018,258.7099915,256.7900085,255.8999939,260.5400085
398,244.3999939,249.8300018,258.7099915,256.7900085,255.8999939,260.5400085,274.4500122
399,249.8300018,258.7099915,256.7900085,255.8999939,260.5400085,274.4500122,259.4599915
400,258.7099915,256.7900085,255.8999939,260.5400085,274.4500122,259.4599915,264.6099854
401,256.7900085,255.8999939,260.5400085,274.4500122,259.4599915,264.6099854,256.6000061
402,255.8999939,260.5400085,274.4500122,259.4599915,264.6099854,256.6000061,241.0500031
403,260.5400085,274.4500122,259.4599915,264.6099854,256.6000061,241.0500031,250.2100067
404,274.4500122,259.4599915,264.6099854,256.6000061,241.0500031,250.2100067,256.2399902
405,259.4599915,264.6099854,256.6000061,241.0500031,250.2100067,256.2399902,257.5
